company;from_lat;from_lan;to_lat;to_lan;distance;depart;duration;driver_sex;driver_age;price
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;17:45;49.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;18:21;54.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;18:21;54.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;18:38;46.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;18:46;50.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;19:21;54.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;19:38;46.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;20:21;54.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;20:46;48.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;21:23;48.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;21:35;46.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;21:48;46.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;22:11;50.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;22:11;50.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;22:23;48.0;1;0;40.0
1;34.2296268;-6.528318;34.0385371;-6.8155282;33.92626637936453;23:59;57.0;1;0;40.0
1;34.2296268;-6.528318;32.2494145;-8.9941654;318.00011194893983;07:12;353.0;1;0;87.0
1;34.2296268;-6.528318;32.2494145;-8.9941654;318.00011194893983;08:20;285.0;1;0;87.0
1;34.2296268;-6.528318;32.2494145;-8.9941654;318.00011194893983;17:20;277.0;1;0;87.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;05:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;06:31;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;06:48;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;07:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;07:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;07:46;58.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;08:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;08:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;08:45;57.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;09:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;09:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;09:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;10:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;10:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;11:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;11:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;12:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;12:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;13:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;13:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;14:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;14:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;14:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;15:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;15:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;15:46;56.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;16:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;16:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;16:46;56.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;17:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;17:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;17:45;57.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;18:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;18:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;18:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;18:46;58.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;19:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;19:38;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;20:21;62.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;20:46;56.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;21:23;57.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;21:35;54.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;21:48;55.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;22:11;58.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;22:11;58.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;22:23;57.0;1;0;44.0
1;34.2296268;-6.528318;34.044889;-6.814017;33.37762782265452;23:59;69.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;05:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;06:31;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;06:48;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;07:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;07:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;07:46;61.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;08:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;08:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;08:45;60.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;09:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;09:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;09:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;10:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;10:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;11:21;65.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;11:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;12:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;12:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;13:21;65.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;13:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;14:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;14:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;14:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;15:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;15:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;15:46;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;16:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;16:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;16:46;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;17:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;17:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;17:45;60.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;18:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;18:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;18:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;18:46;61.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;19:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;19:38;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;20:21;66.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;20:46;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;21:23;61.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;21:35;57.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;21:48;59.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;22:11;61.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;22:11;61.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;22:23;61.0;1;0;44.0
1;34.2296268;-6.528318;34.045;-6.807;32.86322277726768;23:59;76.0;1;0;44.0
1;34.2296268;-6.528318;33.90313;-5.37814;112.02799660093915;06:48;194.0;1;0;104.0
1;34.2296268;-6.528318;33.90313;-5.37814;112.02799660093915;08:38;194.0;1;0;104.0
1;34.2296268;-6.528318;33.90313;-5.37814;112.02799660093915;10:38;194.0;1;0;104.0
1;34.2296268;-6.528318;33.90313;-5.37814;112.02799660093915;14:38;194.0;1;0;104.0
1;34.2296268;-6.528318;33.90313;-5.37814;112.02799660093915;14:38;194.0;1;0;104.0
1;34.2296268;-6.528318;33.90313;-5.37814;112.02799660093915;16:38;194.0;1;0;104.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;06:02;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;07:12;136.0;1;0;48.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;08:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;10:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;11:59;119.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;12:20;68.0;1;0;39.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;13:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;14:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;15:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;16:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;17:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;17:20;68.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;19:20;68.0;1;0;39.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;19:59;119.0;1;0;32.0
1;34.2296268;-6.528318;33.002397;-7.619867;169.86885417991527;21:20;68.0;1;0;32.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;05:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;06:48;132.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;07:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;08:38;134.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;09:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;10:38;134.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;11:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;12:38;134.0;1;0;92.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;13:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;14:38;134.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;15:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;15:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;16:38;134.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;17:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;18:38;134.0;1;0;61.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;19:38;131.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;21:23;132.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;21:48;133.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;22:23;133.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;22:23;133.0;1;0;76.0
1;34.2296268;-6.528318;34.226412;-5.711434;75.125753447466;23:59;167.0;1;0;76.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;05:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;06:48;116.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;07:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;08:38;118.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;09:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;10:38;118.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;11:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;12:38;118.0;1;0;88.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;13:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;14:38;118.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;15:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;15:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;16:38;118.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;17:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;18:38;118.0;1;0;59.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;19:38;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;21:23;115.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;21:48;116.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;22:23;116.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;22:23;116.0;1;0;73.0
1;34.2296268;-6.528318;34.2737827;-5.9806831;50.588240817201466;23:59;148.0;1;0;73.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;06:31;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;07:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;08:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;09:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;10:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;12:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;14:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;15:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;16:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;17:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;18:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;18:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;19:21;31.0;1;0;30.0
1;34.2296268;-6.528318;33.8581487;-7.0441695;62.98971475746781;20:21;31.0;1;0;30.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;05:38;217.0;1;0;84.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;07:38;231.0;1;0;84.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;08:38;171.0;1;0;84.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;08:45;164.0;1;0;97.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;09:38;232.0;1;0;84.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;12:21;199.0;1;0;97.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;12:38;182.0;1;0;84.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;16:38;191.0;1;0;84.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;16:46;183.0;1;0;97.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;16:46;183.0;1;0;97.0
1;34.2296268;-6.528318;34.6800462;-5.9950934;70.01255836253326;23:59;248.0;1;0;84.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;05:38;347.0;1;0;132.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;06:31;159.0;1;0;155.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;07:21;169.0;1;0;212.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;07:38;371.0;1;0;132.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;07:46;144.0;1;0;194.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;08:21;169.0;1;0;148.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;08:38;311.0;1;0;132.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;08:45;304.0;1;0;145.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;09:21;169.0;1;0;155.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;09:38;367.0;1;0;132.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;10:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;10:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;11:21;169.0;1;0;194.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;12:21;229.0;1;0;212.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;12:21;338.0;1;0;145.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;12:38;321.0;1;0;132.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;13:21;169.0;1;0;194.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;14:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;15:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;15:46;144.0;1;0;171.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;16:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;16:38;332.0;1;0;132.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;16:38;332.0;1;0;132.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;16:46;144.0;1;0;171.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;16:46;324.0;1;0;145.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;17:21;169.0;1;0;155.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;17:45;145.0;1;0;171.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;18:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;18:46;144.0;1;0;171.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;20:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;20:21;169.0;1;0;183.0
1;34.2296268;-6.528318;35.7714427;-5.7861399;184.34464871954924;23:59;383.0;1;0;132.0
1;34.2296268;-6.528318;34.230155;-4.010104;231.5776433085148;05:38;399.0;1;0;99.0
1;34.2296268;-6.528318;34.230155;-4.010104;231.5776433085148;06:48;381.0;1;0;99.0
1;34.2296268;-6.528318;34.230155;-4.010104;231.5776433085148;12:38;373.0;1;0;144.0
1;34.2296268;-6.528318;34.230155;-4.010104;231.5776433085148;15:38;349.0;1;0;144.0
1;34.2296268;-6.528318;34.230155;-4.010104;231.5776433085148;21:23;393.0;1;0;99.0
1;34.2296268;-6.528318;34.230155;-4.010104;231.5776433085148;21:23;393.0;1;0;99.0
1;34.2296268;-6.528318;34.230155;-4.010104;231.5776433085148;22:23;371.0;1;0;99.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;06:31;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;07:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;07:46;33.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;08:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;09:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;09:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;10:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;10:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;11:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;12:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;12:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;12:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;13:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;14:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;14:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;15:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;16:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;17:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;18:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;18:46;33.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;19:21;39.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;19:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;19:45;34.0;1;0;35.0
1;34.2296268;-6.528318;33.917166;-6.923804;50.354773921906244;20:21;39.0;1;0;35.0
1;34.2296268;-6.528318;29.698624;-9.7312815;587.5734192945174;06:02;597.0;1;0;240.0
1;34.2296268;-6.528318;29.698624;-9.7312815;587.5734192945174;10:20;639.0;1;0;240.0
1;34.2296268;-6.528318;29.698624;-9.7312815;587.5734192945174;12:20;519.0;1;0;262.0
1;34.2296268;-6.528318;29.698624;-9.7312815;587.5734192945174;15:20;549.0;1;0;220.0
1;34.2296268;-6.528318;29.698624;-9.7312815;587.5734192945174;17:20;549.0;1;0;240.0
1;34.2296268;-6.528318;29.698624;-9.7312815;587.5734192945174;17:20;549.0;1;0;240.0
1;34.2296268;-6.528318;29.698624;-9.7312815;587.5734192945174;19:20;489.0;1;0;262.0
1;34.2296268;-6.528318;32.245801;-8.532439;288.8693501483781;07:12;273.0;1;0;87.0
1;34.2296268;-6.528318;32.245801;-8.532439;288.8693501483781;08:20;205.0;1;0;87.0
1;34.2296268;-6.528318;32.245801;-8.532439;288.8693501483781;17:20;200.0;1;0;87.0
1;33.940302;-5.208052;33.3699749;-7.5879118;229.28611066151262;07:52;283.0;1;0;158.0
1;33.940302;-5.208052;33.3699749;-7.5879118;229.28611066151262;17:52;283.0;1;0;137.0
1;33.940302;-5.208052;30.42018;-9.59815;569.1892300281229;09:52;622.0;1;0;297.0
1;33.940302;-5.208052;30.42018;-9.59815;569.1892300281229;13:52;622.0;1;0;297.0
1;33.940302;-5.208052;30.42018;-9.59815;569.1892300281229;15:52;622.0;1;0;297.0
1;33.940302;-5.208052;34.2296268;-6.528318;125.80915714105944;05:52;207.0;1;0;108.0
1;33.940302;-5.208052;34.2296268;-6.528318;125.80915714105944;07:52;207.0;1;0;108.0
1;33.940302;-5.208052;34.2296268;-6.528318;125.80915714105944;09:52;207.0;1;0;108.0
1;33.940302;-5.208052;34.2296268;-6.528318;125.80915714105944;11:52;207.0;1;0;108.0
